%
% index = 1080, name = bbob_f020_i02_d03__bbob_f021_i04_d03
% instance = 1, reference value = 9.751794838286600e-001
% function evaluation | indicator value | target hit
1	2.558300233146777e+000	2.570395782768864e+000
2	1.630212181917160e+000	1.659586907437561e+000
4	9.636322494683564e-001	9.772372209558107e-001
7	1.696290108684152e-001	1.698243652461744e-001
70	1.570990158452480e-001	1.584893192461113e-001
94	1.455494518160077e-001	1.479108388168208e-001
122	1.414287964690782e-001	1.445439770745928e-001
136	1.329454458991533e-001	1.348962882591654e-001
253	1.239298566931584e-001	1.258925411794167e-001
490	1.214938710143106e-001	1.230268770812382e-001
565	1.197351669626453e-001	1.202264434617413e-001
673	1.109391757130469e-001	1.122018454301964e-001
1136	1.056714505651984e-001	1.071519305237607e-001
1184	1.019283250797525e-001	1.023292992280754e-001
1211	7.887141600074921e-002	7.943282347242814e-002
1586	7.733577702403249e-002	7.762471166286916e-002
2028	7.476476491034867e-002	7.585775750291836e-002
2362	6.319106689593212e-002	6.456542290346556e-002
2435	6.204643024541334e-002	6.309573444801933e-002
2476	6.160808477033719e-002	6.165950018614822e-002
2916	4.680572436029484e-002	4.786300923226383e-002
2983	4.656479586862405e-002	4.677351412871982e-002
3936	4.559053465200968e-002	4.570881896148749e-002
5134	4.275574254650749e-002	4.365158322401658e-002
5364	4.264859006661914e-002	4.265795188015926e-002
5794	3.920190587797678e-002	3.981071705534973e-002
6800	3.889519210327408e-002	3.890451449942807e-002
7569	3.744361419898334e-002	3.801893963205612e-002
8901	3.540096881903743e-002	3.548133892335755e-002
9315	3.330089027668470e-002	3.388441561392026e-002
9441	3.291363157017890e-002	3.311311214825911e-002
9886	3.181159186104887e-002	3.235936569296283e-002
10402	3.135326429678198e-002	3.162277660168379e-002
10462	2.827853427615978e-002	2.884031503126606e-002
10608	2.765244258630983e-002	2.818382931264454e-002
10946	2.743043766543052e-002	2.754228703338166e-002
10994	1.669029695986279e-002	1.698243652461744e-002
11025	1.574330859823270e-002	1.584893192461113e-002
11558	8.923565477982010e-003	9.120108393559097e-003
11667	8.694874835003974e-003	8.709635899560805e-003
11693	8.365537716933935e-003	8.511380382023768e-003
11788	8.250720581669646e-003	8.317637711026709e-003
11875	7.484854813582742e-003	7.585775750291836e-003
12291	7.086818881751333e-003	7.244359600749898e-003
12387	7.004041871285005e-003	7.079457843841380e-003
12428	6.288239762563985e-003	6.309573444801930e-003
12500	5.870280208118528e-003	5.888436553555890e-003
12522	5.364662553747679e-003	5.370317963702527e-003
12528	4.905631301604707e-003	5.011872336272725e-003
12592	4.632822745740839e-003	4.677351412871981e-003
12771	4.453130014606455e-003	4.466835921509631e-003
12902	4.284780606630623e-003	4.365158322401661e-003
12981	4.150436089629839e-003	4.168693834703355e-003
13021	3.886490846332968e-003	3.890451449942805e-003
13170	3.633690815104340e-003	3.715352290971724e-003
13224	3.630720979352020e-003	3.630780547701014e-003
13660	3.534069449920629e-003	3.548133892335753e-003
13684	3.344687132730506e-003	3.388441561392024e-003
13745	3.301557062943772e-003	3.311311214825911e-003
13964	2.897967660061229e-003	2.951209226666387e-003
14031	2.865933263404008e-003	2.884031503126606e-003
14086	2.785248711035360e-003	2.818382931264455e-003
14259	2.747199124718880e-003	2.754228703338166e-003
14326	2.513441827978524e-003	2.570395782768865e-003
14419	2.498981333105554e-003	2.511886431509579e-003
14513	2.399615092954832e-003	2.454708915685031e-003
14573	2.337702559774724e-003	2.344228815319923e-003
14682	2.158736568729447e-003	2.187761623949552e-003
14875	2.099647825507978e-003	2.137962089502233e-003
14891	2.077279246146646e-003	2.089296130854039e-003
14969	1.994330758886775e-003	1.995262314968879e-003
14971	1.714626053807011e-003	1.737800828749376e-003
15317	1.597845784710117e-003	1.621810097358930e-003
15407	1.559243069551353e-003	1.584893192461114e-003
15415	1.547084201399041e-003	1.548816618912481e-003
15499	1.483169331232270e-003	1.513561248436209e-003
15616	1.459813156821976e-003	1.479108388168207e-003
15635	1.440361357319175e-003	1.445439770745928e-003
15666	1.387909983671332e-003	1.412537544622754e-003
15714	1.373572498296505e-003	1.380384264602885e-003
15720	1.327771334554417e-003	1.348962882591653e-003
15724	1.299044035091734e-003	1.318256738556408e-003
16046	1.224292946924166e-003	1.230268770812381e-003
16078	1.182945889492748e-003	1.202264434617413e-003
16151	1.160868041277241e-003	1.174897554939529e-003
16254	1.080496245294604e-003	1.096478196143185e-003
16347	1.003908420687094e-003	1.023292992280754e-003
16366	9.420812924043620e-004	9.549925860214359e-004
16505	9.166221266532215e-004	9.332543007969915e-004
16516	9.116753069128292e-004	9.120108393559096e-004
16729	8.905658397925231e-004	8.912509381337459e-004
17008	8.580893864905681e-004	8.709635899560805e-004
17052	8.478578713979612e-004	8.511380382023768e-004
17063	8.288075644382609e-004	8.317637711026709e-004
17129	7.960674643946453e-004	8.128305161640995e-004
17170	7.748160566303231e-004	7.762471166286919e-004
17369	7.487646436129536e-004	7.585775750291835e-004
17426	7.390004285998675e-004	7.413102413009177e-004
17446	7.174182899933879e-004	7.244359600749898e-004
17661	7.036139096300298e-004	7.079457843841380e-004
17806	6.908770783886631e-004	6.918309709189362e-004
17809	6.551294246819328e-004	6.606934480075958e-004
17921	6.447523630517260e-004	6.456542290346556e-004
18063	6.256679759789607e-004	6.309573444801930e-004
18077	6.115442322863762e-004	6.165950018614822e-004
18132	6.008888446951133e-004	6.025595860743575e-004
18261	5.882679641463495e-004	5.888436553555889e-004
18381	5.750001241834335e-004	5.754399373371566e-004
18618	5.607175467555736e-004	5.623413251903491e-004
18782	5.489510931343533e-004	5.495408738576249e-004
18860	5.366787791154515e-004	5.370317963702527e-004
19094	5.223845410388117e-004	5.248074602497728e-004
19211	5.121234487643900e-004	5.128613839913648e-004
19418	4.981968965301897e-004	5.011872336272725e-004
19630	4.862185683596199e-004	4.897788193684461e-004
19697	4.786072242378703e-004	4.786300923226385e-004
19963	4.670665134506313e-004	4.677351412871981e-004
20184	4.538790052147634e-004	4.570881896148752e-004
20412	4.465565980857900e-004	4.466835921509631e-004
20658	4.356487557883870e-004	4.365158322401661e-004
20850	4.254696132972580e-004	4.265795188015926e-004
20868	4.166775888382324e-004	4.168693834703355e-004
21318	4.034943940307567e-004	4.073802778041126e-004
21361	3.287070505747503e-004	3.311311214825911e-004
21665	3.234611834805889e-004	3.235936569296281e-004
22026	3.156894597081683e-004	3.162277660168379e-004
22338	3.082295541119162e-004	3.090295432513592e-004
22605	3.016531566093494e-004	3.019951720402016e-004
23028	2.925216931450869e-004	2.951209226666387e-004
23321	2.879938666938697e-004	2.884031503126606e-004
23819	2.817875738717612e-004	2.818382931264455e-004
24062	2.751672843489539e-004	2.754228703338166e-004
24270	2.685099468958674e-004	2.691534803926917e-004
24471	2.628634098073013e-004	2.630267991895381e-004
24757	2.570267769941292e-004	2.570395782768865e-004
25182	2.510964347032241e-004	2.511886431509580e-004
25557	2.451895668060811e-004	2.454708915685031e-004
26005	2.397532085932630e-004	2.398832919019490e-004
26632	2.340130031570631e-004	2.344228815319923e-004
27097	2.289827802938182e-004	2.290867652767772e-004
28417	2.236891079329118e-004	2.238721138568340e-004
28823	2.175998577118588e-004	2.187761623949552e-004
29417	2.136911962473675e-004	2.137962089502232e-004
29997	2.089180291146020e-004	2.089296130854039e-004
30966	2.040783769953203e-004	2.041737944669530e-004
31854	1.989436158351676e-004	1.995262314968879e-004
32967	1.947819137353424e-004	1.949844599758046e-004
34433	1.894693333650555e-004	1.905460717963246e-004
35391	1.861223029135939e-004	1.862087136662868e-004
36223	1.817542605062616e-004	1.819700858609983e-004
37139	1.772436062700278e-004	1.778279410038923e-004
37630	1.670478440463086e-004	1.698243652461744e-004
38324	1.659487723782993e-004	1.659586907437562e-004
39944	1.620030050548671e-004	1.621810097358930e-004
42523	1.584493869115633e-004	1.584893192461114e-004
44731	1.548319642307172e-004	1.548816618912481e-004
46545	1.513466734458513e-004	1.513561248436209e-004
50026	1.477190533817341e-004	1.479108388168207e-004
52982	1.444952305743597e-004	1.445439770745928e-004
55848	1.410592848744008e-004	1.412537544622754e-004
59160	1.380127090720995e-004	1.380384264602885e-004
62237	1.348922484335491e-004	1.348962882591653e-004
66026	1.318251512968383e-004	1.318256738556407e-004
70943	1.285431094455447e-004	1.288249551693134e-004
74127	1.258859551017677e-004	1.258925411794167e-004
79056	1.227319163967788e-004	1.230268770812381e-004
81651	1.200870200424031e-004	1.202264434617413e-004
84000	1.173848333414496e-004	1.174897554939529e-004
87899	1.134501201418559e-004	1.148153621496883e-004
89107	1.110931577869012e-004	1.122018454301963e-004
91248	1.095768170098488e-004	1.096478196143185e-004
94737	1.039122653319069e-004	1.047128548050900e-004
97421	1.022248815646387e-004	1.023292992280754e-004
99567	9.939236660760908e-005	1.000000000000000e-004
100447	9.764139246537518e-005	9.772372209558112e-005
104131	9.549759068139263e-005	9.549925860214369e-005
109430	9.329641190813920e-005	9.332543007969905e-005
114290	9.044362100152359e-005	9.120108393559096e-005
118301	8.912284169981799e-005	8.912509381337459e-005
123737	8.701483997131110e-005	8.709635899560814e-005
129404	8.503322996866736e-005	8.511380382023760e-005
134200	8.316705051913953e-005	8.317637711026709e-005
143358	8.127144411618215e-005	8.128305161640995e-005
151858	7.942305149621909e-005	7.943282347242822e-005
162961	7.761934460870368e-005	7.762471166286911e-005
171117	7.581935941858298e-005	7.585775750291836e-005
179744	7.412965896624879e-005	7.413102413009178e-005
187671	7.238345755455899e-005	7.244359600749906e-005
193899	7.079024688294577e-005	7.079457843841373e-005
201560	6.918259564647755e-005	6.918309709189363e-005
211369	6.760205813616249e-005	6.760829753919819e-005
218976	6.606709871292971e-005	6.606934480075965e-005
230544	6.456474853144822e-005	6.456542290346549e-005
240276	6.309387773950625e-005	6.309573444801929e-005
245180	6.161092782364097e-005	6.165950018614822e-005
255239	6.024574040919273e-005	6.025595860743581e-005
274055	5.879763098159963e-005	5.888436553555884e-005
287366	5.738679496514187e-005	5.754399373371566e-005
300077	5.628487459719000e-005	5.754399373371566e-005
%
% index = 1081, name = bbob_f020_i03_d03__bbob_f021_i05_d03
% instance = 2, reference value = 9.715054903280740e-001
% function evaluation | indicator value | target hit
1	1.041961524963074e+000	1.047128548050900e+000
2	6.358001856672363e-001	6.456542290346555e-001
13	6.124171305147650e-001	6.165950018614822e-001
14	4.833672900653971e-001	4.897788193684462e-001
15	3.936356291877389e-001	3.981071705534973e-001
80	1.242468128143961e-001	1.258925411794167e-001
104	1.219150978096193e-001	1.230268770812382e-001
124	1.175192459766037e-001	1.202264434617413e-001
187	1.075459858114799e-001	1.096478196143185e-001
239	6.733127330718292e-002	6.760829753919818e-002
503	5.196701453579811e-002	5.248074602497726e-002
595	3.963551266907084e-002	3.981071705534973e-002
