%
% index = 920, name = bbob_f013_i02_d03__bbob_f017_i04_d03
% instance = 1, reference value = 8.666607502376960e-001
% function evaluation | indicator value | target hit
1	1.115020506600696e+000	1.122018454301963e+000
2	6.928748421040527e-001	7.079457843841379e-001
5	6.882690856657826e-001	6.918309709189364e-001
7	6.597763830914942e-001	6.606934480075960e-001
9	6.287926968871967e-001	6.309573444801933e-001
13	4.535706782645503e-001	4.570881896148750e-001
14	4.462139201785164e-001	4.466835921509632e-001
28	4.358700405758996e-001	4.365158322401660e-001
41	3.198586248633709e-001	3.235936569296283e-001
49	2.902543567892986e-001	2.951209226666385e-001
64	2.727470244738834e-001	2.754228703338166e-001
73	2.691526239835113e-001	2.691534803926916e-001
133	2.624582867361148e-001	2.630267991895382e-001
154	2.559260800063962e-001	2.570395782768864e-001
170	2.422722147515779e-001	2.454708915685031e-001
196	2.358229954223192e-001	2.398832919019490e-001
213	2.268951829610858e-001	2.290867652767773e-001
237	2.236201793232897e-001	2.238721138568340e-001
251	2.185384072137759e-001	2.187761623949552e-001
402	2.068550720485048e-001	2.089296130854039e-001
419	1.903764440361178e-001	1.905460717963247e-001
437	1.800697304887168e-001	1.819700858609984e-001
449	1.698228818275396e-001	1.698243652461744e-001
496	1.642443596434431e-001	1.659586907437561e-001
498	1.405962616271150e-001	1.412537544622755e-001
499	1.367828786349462e-001	1.380384264602885e-001
518	1.186537489020982e-001	1.202264434617413e-001
539	1.155080193849172e-001	1.174897554939529e-001
551	1.139918698808233e-001	1.148153621496883e-001
610	1.102887959613038e-001	1.122018454301964e-001
614	1.069005059290633e-001	1.071519305237607e-001
756	1.036377756733889e-001	1.047128548050900e-001
832	1.008669465554356e-001	1.023292992280754e-001
886	9.795720334273306e-002	1.000000000000000e-001
922	9.554354665838361e-002	9.772372209558107e-002
950	9.274450148226299e-002	9.332543007969910e-002
998	9.029654560843892e-002	9.120108393559097e-002
1074	8.866340127282035e-002	8.912509381337455e-002
1086	8.664858816226095e-002	8.709635899560805e-002
1190	8.499493895982857e-002	8.511380382023763e-002
1420	8.210735050053775e-002	8.317637711026708e-002
1534	8.096823997794711e-002	8.128305161640990e-002
1602	7.698422475300470e-002	7.762471166286916e-002
1643	7.198162579758693e-002	7.244359600749903e-002
1645	6.905138741245465e-002	6.918309709189366e-002
1653	6.635435425197533e-002	6.760829753919818e-002
1686	6.477978001090112e-002	6.606934480075961e-002
1731	5.616362246321249e-002	5.623413251903491e-002
1792	5.459342593581118e-002	5.495408738576246e-002
1953	5.039410626672336e-002	5.128613839913648e-002
1964	4.573406432021165e-002	4.677351412871982e-002
2097	4.557230981001537e-002	4.570881896148749e-002
2367	4.431515981594891e-002	4.466835921509630e-002
2438	3.596856558744688e-002	3.630780547701014e-002
2523	3.535544068651264e-002	3.548133892335755e-002
2691	3.410005215968526e-002	3.467368504525317e-002
2724	3.355982945762159e-002	3.388441561392026e-002
2959	3.294282270854221e-002	3.311311214825911e-002
3097	3.219708434498680e-002	3.235936569296283e-002
3297	3.120045760673473e-002	3.162277660168379e-002
3310	3.085581116275871e-002	3.090295432513590e-002
3662	2.905608361627177e-002	2.951209226666385e-002
3734	2.822811315100759e-002	2.884031503126606e-002
3763	2.744794640069548e-002	2.754228703338166e-002
3788	2.686832596801625e-002	2.691534803926915e-002
3831	2.589495930200958e-002	2.630267991895382e-002
3933	2.569077205553183e-002	2.570395782768863e-002
4180	2.507191760002703e-002	2.511886431509579e-002
4808	2.447997029638438e-002	2.454708915685030e-002
5184	2.375481263673684e-002	2.398832919019490e-002
5668	2.324765634384185e-002	2.344228815319923e-002
6006	2.260147053606798e-002	2.290867652767774e-002
6247	2.176329337674421e-002	2.187761623949553e-002
6552	2.129830466160909e-002	2.137962089502233e-002
6581	2.087963496260670e-002	2.089296130854040e-002
6681	1.994454420822711e-002	1.995262314968880e-002
6882	1.948509530099452e-002	1.949844599758046e-002
7490	1.891268739596830e-002	1.905460717963247e-002
8090	1.696471809520983e-002	1.698243652461744e-002
8416	1.654282678547492e-002	1.659586907437561e-002
9930	1.594794264377497e-002	1.621810097358930e-002
10208	1.584705615796256e-002	1.584893192461113e-002
11108	1.540948259570596e-002	1.548816618912481e-002
11556	1.507766337233163e-002	1.513561248436208e-002
11591	1.375935382483695e-002	1.380384264602885e-002
13559	1.348733632725996e-002	1.348962882591653e-002
15149	1.308351908339955e-002	1.318256738556408e-002
15242	1.287958343960449e-002	1.288249551693134e-002
15933	1.216378191492062e-002	1.230268770812382e-002
17368	1.200888179100657e-002	1.202264434617413e-002
18265	1.137969197418864e-002	1.148153621496883e-002
18686	1.099184103116679e-002	1.122018454301964e-002
18865	9.944599843687452e-003	1.000000000000000e-002
19894	9.696728090154538e-003	9.772372209558112e-003
21379	9.544079124765847e-003	9.549925860214359e-003
22041	9.328404392412115e-003	9.332543007969915e-003
25228	9.115088887787670e-003	9.120108393559097e-003
26248	8.844604101532649e-003	8.912509381337459e-003
27762	8.551031535349307e-003	8.709635899560805e-003
28252	8.366684867581520e-003	8.511380382023768e-003
28927	8.316115214921260e-003	8.317637711026709e-003
30722	8.117959821206999e-003	8.128305161640995e-003
35012	7.794122479225174e-003	7.943282347242814e-003
36178	7.745067354725910e-003	7.762471166286920e-003
39360	7.573029432362821e-003	7.585775750291836e-003
44845	7.408603269669412e-003	7.413102413009177e-003
48319	7.091287539803259e-003	7.244359600749898e-003
49185	7.076880763319693e-003	7.079457843841380e-003
50889	6.882390839909935e-003	6.918309709189363e-003
51485	6.601201095949083e-003	6.606934480075957e-003
54853	6.451117559514441e-003	6.456542290346556e-003
60231	6.254197532953643e-003	6.309573444801930e-003
62103	6.163887540538537e-003	6.165950018614822e-003
68083	6.025484389616032e-003	6.025595860743574e-003
72061	5.505893668915962e-003	5.623413251903491e-003
72092	5.293406325624250e-003	5.370317963702527e-003
74303	5.247468934643229e-003	5.248074602497728e-003
77779	4.799054003927550e-003	4.897788193684461e-003
79740	4.773888384713376e-003	4.786300923226385e-003
86881	4.268001452690684e-003	4.365158322401661e-003
87902	4.265481069343213e-003	4.265795188015926e-003
93561	4.168206196921376e-003	4.168693834703355e-003
95396	3.817353344290564e-003	3.890451449942805e-003
97780	3.775300312145680e-003	3.801893963205613e-003
105057	3.714523930504088e-003	3.715352290971724e-003
118208	3.607197894918701e-003	3.630780547701014e-003
122409	3.546343232172289e-003	3.548133892335753e-003
131136	3.466359873014135e-003	3.467368504525317e-003
