%
% index = 640, name = bbob_f001_i02_d03__bbob_f021_i04_d03
% instance = 1, reference value = 9.275680922822340e-001
% function evaluation | indicator value | target hit
1	1.154011671596762e+003	1.174897554939529e+003
2	1.076432122756121e+003	1.096478196143185e+003
3	5.194367339639193e+002	5.248074602497728e+002
5	1.615271121803994e+002	1.621810097358930e+002
18	1.048198767663101e+002	1.071519305237606e+002
21	7.387938545313341e+001	7.413102413009177e+001
23	1.353887745646142e+001	1.380384264602885e+001
115	1.194900115008636e+001	1.202264434617413e+001
225	1.194900115008636e+001	1.202264434617413e+001
%
% index = 641, name = bbob_f001_i03_d03__bbob_f021_i05_d03
% instance = 2, reference value = 8.837884291127510e-001
% function evaluation | indicator value | target hit
1	2.626506402382071e+003	2.630267991895381e+003
2	1.942518849189025e+003	1.949844599758045e+003
4	1.661995465464594e+002	1.698243652461744e+002
13	1.343282950343027e+002	1.348962882591653e+002
23	6.240915100002095e+001	6.309573444801933e+001
48	1.521388652265869e+001	1.548816618912481e+001
222	1.521388652265869e+001	1.548816618912481e+001
%
% index = 642, name = bbob_f001_i07_d03__bbob_f021_i08_d03
% instance = 3, reference value = 9.011353101235230e-001
% function evaluation | indicator value | target hit
1	5.571969350761957e+002	5.623413251903490e+002
5	4.060689826947314e+001	4.073802778041128e+001
13	3.338374593260976e+001	3.388441561392025e+001
40	2.234188568267250e+001	2.238721138568340e+001
41	1.476689193179174e+001	1.479108388168207e+001
109	9.179214729423473e+000	9.332543007969910e+000
119	4.403276922992845e+000	4.466835921509632e+000
206	3.334035645107969e+000	3.388441561392026e+000
225	3.334035645107969e+000	3.388441561392026e+000
%
% index = 643, name = bbob_f001_i09_d03__bbob_f021_i10_d03
% instance = 4, reference value = 9.327022726557390e-001
% function evaluation | indicator value | target hit
1	1.181963566796562e+003	1.202264434617413e+003
2	7.712178731352366e+002	7.762471166286920e+002
4	7.769232781607752e+001	7.943282347242814e+001
22	3.120330568651723e+001	3.162277660168379e+001
43	2.076171464636701e+001	2.089296130854040e+001
58	1.673344241784166e+001	1.698243652461744e+001
78	8.776705226320061e+000	8.912509381337454e+000
225	8.776705226320061e+000	8.912509381337454e+000
%
% index = 644, name = bbob_f001_i11_d03__bbob_f021_i12_d03
% instance = 5, reference value = 9.343640675584010e-001
% function evaluation | indicator value | target hit
1	3.571286935848786e+002	3.630780547701014e+002
4	3.456733034528694e+002	3.467368504525317e+002
6	9.740920635512897e+001	9.772372209558107e+001
12	7.191438438576684e+001	7.244359600749903e+001
18	2.287199146672084e+001	2.290867652767774e+001
48	1.104837893436168e+001	1.122018454301964e+001
63	1.030564604502120e+001	1.047128548050900e+001
110	9.395881788509387e+000	9.549925860214358e+000
178	8.058486066787939e+000	8.128305161640993e+000
225	8.058486066787939e+000	8.128305161640993e+000
%
% index = 645, name = bbob_f001_i13_d03__bbob_f021_i14_d03
% instance = 6, reference value = 9.293459261229510e-001
% function evaluation | indicator value | target hit
1	1.456355112883135e+003	1.479108388168207e+003
4	4.845311025800664e+002	4.897788193684461e+002
7	4.129250747188869e+002	4.168693834703355e+002
11	2.522097034615816e+002	2.570395782768865e+002
13	8.245681537918287e+001	8.317637711026708e+001
38	6.927713491571529e+001	7.079457843841381e+001
57	5.925412827455742e+001	6.025595860743578e+001
78	5.549125525600873e+001	5.623413251903491e+001
88	3.974582479721254e+001	3.981071705534973e+001
93	2.333093863481377e+001	2.344228815319923e+001
222	2.333093863481377e+001	2.344228815319923e+001
%
% index = 646, name = bbob_f001_i15_d03__bbob_f021_i16_d03
% instance = 7, reference value = 9.714506331175660e-001
% function evaluation | indicator value | target hit
1	4.515010674331948e+002	4.570881896148752e+002
2	1.305038696735689e+002	1.318256738556407e+002
8	1.265615890260332e+002	1.288249551693134e+002
15	6.230861069523721e+001	6.309573444801933e+001
17	5.998395370254330e+001	6.025595860743578e+001
22	2.234040766952503e+001	2.238721138568340e+001
23	1.711540420406559e+000	1.737800828749375e+000
225	1.711540420406559e+000	1.737800828749375e+000
%
% index = 647, name = bbob_f001_i17_d03__bbob_f021_i18_d03
% instance = 8, reference value = 9.509764613939300e-001
% function evaluation | indicator value | target hit
1	4.998226871108296e+002	5.011872336272725e+002
2	2.802457030207625e+002	2.818382931264455e+002
3	1.858904059230581e+002	1.862087136662867e+002
6	8.844214814122262e+001	8.912509381337455e+001
10	2.158884849374605e+001	2.187761623949553e+001
23	2.706672734405646e+000	2.754228703338166e+000
58	8.024839201907460e-001	8.128305161640993e-001
225	8.024839201907460e-001	8.128305161640993e-001
%
% index = 648, name = bbob_f001_i19_d03__bbob_f021_i21_d03
% instance = 9, reference value = 8.790165484366570e-001
% function evaluation | indicator value | target hit
1	7.317971180644648e+002	7.413102413009177e+002
2	4.747857643489296e+002	4.786300923226385e+002
8	4.373408452636364e+002	4.466835921509630e+002
12	3.095340550162177e+002	3.162277660168379e+002
15	1.846252930483453e+002	1.862087136662867e+002
16	1.018099638237344e+002	1.023292992280754e+002
17	7.286325379686542e+001	7.413102413009177e+001
18	2.983812931622796e+001	3.019951720402016e+001
23	4.784237552546387e+000	4.786300923226384e+000
225	4.784237552546387e+000	4.786300923226384e+000
%
% index = 649, name = bbob_f001_i21_d03__bbob_f021_i22_d03
% instance = 10, reference value = 9.509854673844640e-001
% function evaluation | indicator value | target hit
1	7.977959480528416e+002	8.128305161640996e+002
2	4.413816166646163e+002	4.466835921509630e+002
6	8.068165433286652e+001	8.128305161640991e+001
12	7.783608045508997e+001	7.943282347242814e+001
22	8.710236428411436e+000	8.912509381337454e+000
